behavior,step_index,source_h3,target_h3,source_lon,source_lat,target_lon,target_lat,edge_distance_km,w_cost,c_cost,d_cost,f_cost,total_edge_cost
wind_distance_balanced,28,83c46cfffffffff,83c092fffffffff,-23.984950630854303,-42.24878268333796,-24.047716561780177,-41.10201566151459,127.62135123092524,51.64611141650304,63.89393572681112,49.99880936746571,0.0,50.82246039198438
wind_distance_balanced,29,83c092fffffffff,83c096fffffffff,-24.047716561780177,-41.10201566151459,-24.10854600014964,-39.951016868553374,128.08861606982632,51.94836994119314,60.6643142436384,49.99880936746571,0.0,50.97358965432943
wind_distance_balanced,30,83c096fffffffff,83c549fffffffff,-24.10854600014964,-39.951016868553374,-24.167527072238183,-38.79670014297172,128.45441628243444,53.387253932089926,53.07146392708652,49.99880936746571,10.221234734568194,51.69303164977782
wind_distance_balanced,31,83c549fffffffff,83c54dfffffffff,-24.167527072238183,-38.79670014297172,-24.22474264455609,-37.63999514368833,128.71698377149272,53.44775339784405,49.00539420539448,49.99880936746571,21.86557661796557,51.72328138265488
wind_distance_balanced,32,83c54dfffffffff,83c56bfffffffff,-24.22474264455609,-37.63999514368833,-24.280270709940275,-36.48184295267672,128.87504006074556,53.89548499910256,44.18077738184995,49.99880936746571,28.86985301240769,51.94714718328413
wind_distance_balanced,33,83c56bfffffffff,83c568fffffffff,-24.280270709940275,-36.48184295267672,-24.334184740175463,-35.323191537905984,128.9278117731891,54.19240753755093,39.4347512189318,49.99880936746571,37.11868704997308,52.095608452508316
wind_distance_balanced,34,83c568fffffffff,83c56cfffffffff,-24.334184740175463,-35.323191537905984,-24.3865540084771,-34.16499113101611,128.8750400607427,54.03595460970334,34.75671498935733,49.99880936746571,46.133883314860114,52.017381988584525
wind_distance_balanced,35,83c56cfffffffff,83c192fffffffff,-24.3865540084771,-34.16499113101611,-24.43744388479505,-33.00818957609266,128.71698377149409,53.7246158126071,29.288923418673686,49.99880936746571,50.33019921979442,51.861712590036404
wind_distance_balanced,36,83c192fffffffff,83c196fffffffff,-24.43744388479505,-33.00818957609266,-24.48691610657027,-31.853727706548888,128.45441628243486,53.79125399299616,23.84672734682158,49.99880936746571,54.86765835997267,51.895031680230936
wind_distance_balanced,37,83c196fffffffff,83a4c9fffffffff,-24.48691610657027,-31.853727706548888,-24.53502902728939,-30.702534806469885,128.08861606982637,54.23239718060669,11.955997521137038,49.99880936746571,57.40643962376949,52.115603274036204
wind_distance_balanced,38,83a4c9fffffffff,83a4cdfffffffff,-24.53502902728939,-30.702534806469885,-24.58183784493019,-29.55552421084782,127.62135123092568,53.91749403593946,4.823977696491533,49.99880936746571,58.34405831119798,51.95815170170259
wind_distance_balanced,39,83a4cdfffffffff,83a4ebfffffffff,-24.58183784493019,-29.55552421084782,-24.627394812168514,-28.413589096007403,127.0548583046745,53.49472020214262,1.1530079970271636,49.99880936746571,58.8096767672858,51.746764784804164
wind_distance_balanced,40,83a4ebfffffffff,83a4e8fffffffff,-24.627394812168514,-28.413589096007403,-24.67174943002117,-27.277598507299384,126.39181586043284,53.3396345209477,6.480811977986223,49.99880936746571,57.9799590925677,51.669221944206704
wind_distance_balanced,41,83a4e8fffffffff,83a4ecfffffffff,-24.67174943002117,-27.277598507299384,-24.71494862642622,-26.148393665976183,125.6353134286392,53.78232943615749,11.398976311873133,49.99880936746571,57.67225492209269,51.890569401811604
wind_distance_balanced,42,83a4ecfffffffff,83a452fffffffff,-24.71494862642622,-26.148393665976183,-24.757036921108583,-25.02678459123356,124.78881643252898,54.35244021896863,16.288358871728988,49.99880936746571,63.90111039387755,52.17562479321717
wind_distance_balanced,43,83a452fffffffff,83a456fffffffff,-24.757036921108583,-25.02678459123356,-24.798056577943008,-23.913547066905075,123.85612784314652,54.49413445594841,20.82694548772124,49.99880936746571,65.37077589132025,52.24647191170706
wind_distance_balanced,44,83a456fffffffff,83a409fffffffff,-24.798056577943008,-23.913547066905075,-24.83804774590557,-22.80941997543823,122.8413473199926,53.71277316197686,32.57264596858625,49.99880936746571,74.42118475092722,51.85579126472129
wind_distance_balanced,45,83a409fffffffff,83a40dfffffffff,-24.83804774590557,-22.80941997543823,-24.877048589597607,-21.715103014773884,121.7488286163109,52.97755214542263,38.41058783146395,49.99880936746571,75.44258080313121,51.488180756444166
wind_distance_balanced,46,83a40dfffffffff,83a42bfffffffff,-24.877048589597607,-21.715103014773884,-24.915095410230222,-20.631254806794743,120.58313602228682,52.04890030890592,44.54082012216374,49.99880936746571,80.94518687898736,51.02385483818581
wind_distance_balanced,47,83a42bfffffffff,83a428fffffffff,-24.915095410230222,-20.631254806794743,-24.952222757872235,-19.558491399290656,119.34900059304708,50.96477690781112,50.84752508830738,49.99880936746571,82.62426256589568,50.48179313763842
wind_distance_balanced,48,83a428fffffffff,83a42cfffffffff,-24.952222757872235,-19.558491399290656,-24.98846353568812,-18.49738515707345,118.0512768635076,50.16102796377933,56.11727851814499,49.99880936746571,83.96844666334006,50.07991866562252
wind_distance_balanced,49,83a42cfffffffff,83a552fffffffff,-24.98846353568812,-18.49738515707345,-25.01643968269304,-17.44098531961115,117.50372806865812,48.8412633703193,61.29080899181649,49.99880936746571,85.50726287699673,49.420036368892504
wind_distance_balanced,50,83a552fffffffff,83a556fffffffff,-25.01643968269304,-17.44098531961115,-25.02186241689636,-16.361203929238535,120.06776441326278,47.85387089368084,66.11659775850252,49.99880936746571,86.11164460700198,48.92634013057328
wind_distance_balanced,51,83a556fffffffff,83a509fffffffff,-25.02186241689636,-16.361203929238535,-25.027267456443365,-15.272923677451375,121.01279146722187,46.16749979187419,70.4780071392986,49.99880936746571,87.65393520665778,48.08315457966995
wind_distance_balanced,52,83a509fffffffff,83a50dfffffffff,-25.027267456443365,-15.272923677451375,-25.032654887705085,-14.17683788395646,121.8807248028412,44.46461457153559,74.21446180847106,49.99880936746571,86.33579112277322,47.23171196950065
wind_distance_balanced,53,83a50dfffffffff,83a52bfffffffff,-25.032654887705085,-14.17683788395646,-25.03802479649197,-13.073672672076668,122.66791681925396,42.41497047724344,77.42234448399888,49.99880936746571,85.09692796656532,46.20688992235458
wind_distance_balanced,54,83a52bfffffffff,83a528fffffffff,-25.03802479649197,-13.073672672076668,-25.043377268058403,-11.964184541930283,123.37098976611558,40.30131750822905,79.65843715147156,49.99880936746571,83.13522079607267,45.15006343784738
wind_distance_balanced,55,83a528fffffffff,83a52cfffffffff,-25.043377268058403,-11.964184541930283,-25.048712387107223,-10.849157631169192,123.9868704855186,36.908786640941976,81.48517544591658,49.99880936746571,77.73705642032841,43.45379800420385
wind_distance_balanced,56,83a52cfffffffff,837d2dfffffffff,-25.048712387107223,-10.849157631169192,-25.05403023779413,-9.729400683397431,124.51282291649926,35.607466764184565,81.34329328132127,49.99880936746571,73.50503779848309,42.80313806582514
wind_distance_balanced,57,837d2dfffffffff,837d29fffffffff,-25.05403023779413,-9.729400683397431,-25.05933090373212,-8.605743749958592,124.94647774310992,33.97154778797782,80.8642336802944,49.99880936746571,69.94511653333372,41.98517857772177
wind_distance_balanced,58,837d29fffffffff,837d76fffffffff,-25.05933090373212,-8.605743749958592,-25.064614467995867,-7.479034656030773,125.28585860225807,32.34018587234084,79.64163487586887,49.99880936746571,64.4822090881577,41.169497619903275
wind_distance_balanced,59,837d76fffffffff,837d72fffffffff,-25.064614467995867,-7.479034656030773,-25.069881013126,-6.350135266741256,125.52940432053188,31.126003299450232,78.04508025485305,49.99880936746571,58.63512809882811,40.56240633345797
wind_distance_balanced,60,837d72fffffffff,837d54fffffffff,-25.069881013126,-6.350135266741256,-25.075130621133383,-5.219917593156162,125.67598671931184,30.964276377706373,75.67924008653812,49.99880936746571,50.46978924801066,40.48154287258604
wind_distance_balanced,61,837d54fffffffff,837d50fffffffff,-25.075130621133383,-5.219917593156162,-25.08036337350343,-4.089259781378501,125.72492361254513,31.51921680546343,72.54641939840546,49.99880936746571,44.20932556748674,40.75901308646457
wind_distance_balanced,62,837d50fffffffff,837d53fffffffff,-25.08036337350343,-4.089259781378501,-25.085579351200195,-2.9590420304868745,125.6759867193122,32.732861815647844,68.51321565063407,49.99880936746571,40.64870565309051,41.365835591556774
wind_distance_balanced,63,837d53fffffffff,837c2dfffffffff,-25.085579351200195,-2.9590420304868745,-25.090778634670592,-1.830142486581911,125.52940432053153,35.87878176566807,58.765933232806944,49.99880936746571,31.7656689746538,42.938795566566895
wind_distance_balanced,64,837c2dfffffffff,837c29fffffffff,-25.090778634670592,-1.830142486581911,-25.09596130384851,-0.7034331607249418,125.28585860225851,37.78314957945037,52.70053304613461,49.99880936746571,31.97690918560688,43.89097947345804
wind_distance_balanced,65,837c29fffffffff,837c76fffffffff,-25.09596130384851,-0.7034331607249418,-25.101127438158887,0.4202240819639131,124.94647774311022,39.25769205465807,46.233073360911405,49.99880936746571,32.62089823958958,44.628250711061895
wind_distance_balanced,66,837c76fffffffff,837c72fffffffff,-25.101127438158887,0.4202240819639131,-25.10627711652173,1.5399814163161003,124.5128229164983,40.1533905751409,40.33167966458164,49.99880936746571,29.598563657874013,45.07609997130331
wind_distance_balanced,67,837c72fffffffff,837c54fffffffff,-25.10627711652173,1.5399814163161003,-25.11141041735615,2.655008791000012,123.98687048551984,41.52603237865107,35.79805440489811,49.99880936746571,29.255682318860146,45.76242087305839
wind_distance_balanced,68,837c54fffffffff,837c50fffffffff,-25.11141041735615,2.655008791000012,-25.1165274185843,3.7644974624259104,123.3709897661145,45.28504702347827,32.109777736563736,49.99880936746571,24.35840405157366,47.64192819547199
wind_distance_balanced,69,837c50fffffffff,837c53fffffffff,-25.1165274185843,3.7644974624259104,-25.12162819763532,4.867663292958679,122.66791681925464,51.323932869916405,28.60236562768776,49.99880936746571,23.75857778283433,50.66137111869106
wind_distance_balanced,70,837c53fffffffff,837cedfffffffff,-25.12162819763532,4.867663292958679,-25.12671283144919,5.963749782499141,121.88072480284136,57.93933345385784,25.28155326377564,49.99880936746571,24.418868009078015,53.969071410661776
wind_distance_balanced,71,837cedfffffffff,837ce9fffffffff,-25.12671283144919,5.963749782499141,-25.13178139648064,7.0520308077459415,121.01279146722143,63.66056144833647,24.099600605877445,49.99880936746571,27.167683690222688,56.829685407901096
wind_distance_balanced,72,837ce9fffffffff,835649fffffffff,-25.13178139648064,7.0520308077459415,-25.13683396870291,8.13181304901622,120.06776441326222,73.25598158004424,26.82828825960725,49.99880936746571,29.693484075668465,61.62739547375497
wind_distance_balanced,73,835649fffffffff,83564dfffffffff,-25.13683396870291,8.13181304901622,-25.141870623611577,9.20243809022316,119.04952474900428,76.91348087814944,29.53912477929996,49.99880936746571,29.40602059574417,63.45614512280758
wind_distance_balanced,74,83564dfffffffff,83566bfffffffff,-25.141870623611577,9.20243809022316,-25.14689143622826,10.263284183321902,117.96214978019356,79.37898375695927,32.63312644069744,49.99880936746571,29.444056389061583,64.68889656221249
wind_distance_balanced,75,83566bfffffffff,835668fffffffff,-25.14689143622826,10.263284183321902,-25.151896481104345,11.313767674093793,116.80987535277092,80.99184364787932,35.630609915595045,49.99880936746571,29.30565898428309,65.49532650767252
wind_distance_balanced,76,835668fffffffff,83566cfffffffff,-25.151896481104345,11.313767674093793,-25.03604124271784,12.316194502297725,112.17588171924596,84.25911268183445,31.15281728564049,49.99880936746571,29.25798737649709,67.12896102465008
wind_distance_balanced,77,83566cfffffffff,835492fffffffff,-25.03604124271784,12.316194502297725,-24.917616082262214,13.332949203769443,113.78485907615764,84.27641560509464,32.00154426785598,49.99880936746571,29.55927780852873,67.13761248628018
wind_distance_balanced,78,835492fffffffff,835496fffffffff,-24.917616082262214,13.332949203769443,-24.796535577379647,14.363673953823357,115.35457509906615,85.68749423709575,30.879987466383383,49.99880936746571,33.48893735878073,67.84315180228073
wind_distance_balanced,79,835496fffffffff,83574bfffffffff,-24.796535577379647,14.363673953823357,-25.728225048591103,14.9747827877784,121.08635547679827,52.586410880562376,85.73119470407154,49.99880936746571,22.27806260111097,51.29261012401405
wind_distance_balanced,80,83574bfffffffff,83574afffffffff,-25.728225048591103,14.9747827877784,-26.672365724005424,15.586685274119423,122.00590612984053,47.43141920317624,87.55978854372499,49.99880936746571,34.42550466876978,48.71511428532098
wind_distance_balanced,81,83574afffffffff,83574efffffffff,-26.672365724005424,15.586685274119423,-26.568470769582675,16.64748432355979,118.47660238249765,89.16662852206758,52.39764660560887,49.99880936746571,34.342065964475566,69.58271894476664
wind_distance_balanced,82,83574efffffffff,835741fffffffff,-26.568470769582675,16.64748432355979,-26.46214785532156,17.72099069096969,119.9017814899133,90.32829141353103,55.22339038222633,49.99880936746571,35.089427123599656,70.16355039049837
wind_distance_balanced,83,835741fffffffff,835745fffffffff,-26.46214785532156,17.72099069096969,-26.35331162377404,18.806655910475115,121.26640379464868,91.1188385726359,55.851271779545264,49.99880936746571,27.39382156679636,70.55882397005081
wind_distance_balanced,84,835745fffffffff,835763fffffffff,-26.35331162377404,18.806655910475115,-26.24187270641521,19.90388333703424,122.56513232883106,89.7046614150228,54.375868953604446,49.99880936746571,30.139678054855203,69.85173539124426
wind_distance_balanced,85,835763fffffffff,835760fffffffff,-26.24187270641521,19.90388333703424,-26.127737487580337,21.012028831182626,123.7927074708568,88.48889514332754,54.018134230113546,49.99880936746571,32.16881280939294,69.24385225539663
wind_distance_balanced,86,835760fffffffff,835764fffffffff,-26.127737487580337,21.012028831182626,-26.01080785171064,22.130401863421664,124.9439936939158,85.11089467129612,51.55418579804635,49.99880936746571,38.236403761858206,67.55485201938092
wind_distance_balanced,87,835764fffffffff,8334cafffffffff,-26.01080785171064,22.130401863421664,-25.89098091253056,23.25826705126904,126.01402776936015,83.15431181389644,49.15276833045136,49.99880936746571,44.00187172884824,66.57656059068108
wind_distance_balanced,88,8334cafffffffff,8334cefffffffff,-25.89098091253056,23.25826705126904,-25.768148722649737,24.39484613544335,126.99806769767424,81.14611043253076,45.93249436434899,49.99880936746571,46.48089441587537,65.57245989999824
wind_distance_balanced,89,8334cefffffffff,8334c1fffffffff,-25.768148722649737,24.39484613544335,-25.64219796193929,25.53932039443685,127.89164156516397,79.10092135727936,42.14721499688174,49.99880936746571,46.25541994277228,64.54986536237254
wind_distance_balanced,90,8334c1fffffffff,8334c5fffffffff,-25.64219796193929,25.53932039443685,-25.513009602873428,26.690833488998337,128.69059546749412,77.19635020301699,38.041055448976905,49.99880936746571,45.72704092288953,63.59757978524135
wind_distance_balanced,91,8334c5fffffffff,8334e3fffffffff,-25.513009602873428,26.690833488998337,-25.380458550851497,27.848494719995493,129.39113960556773,75.20770176148325,33.5863678751053,49.99880936746571,53.11973426581,62.60325556447448
wind_distance_balanced,92,8334e3fffffffff,8334e0fffffffff,-25.380458550851497,27.848494719995493,-25.244413257320563,29.0113826749718,129.98989164812656,74.89122563249298,28.442043786569663,49.99880936746571,55.91835713484019,62.44501749997934
wind_distance_balanced,93,8334e0fffffffff,8334e4fffffffff,-25.244413257320563,29.0113826749718,-25.10473530330227,30.178549230699613,130.483916471153,70.80948733408724,19.13359780488805,49.99880936746571,50.23275819798107,60.404148350776474
wind_distance_balanced,94,8334e4fffffffff,83340afffffffff,-25.10473530330227,30.178549230699613,-24.96127895068716,31.34902387140893,130.8707614278699,68.80212853560171,14.245437499950986,49.99880936746571,48.6380915499345,59.40046895153371
wind_distance_balanced,95,83340afffffffff,83340efffffffff,-24.96127895068716,31.34902387140893,-24.813890658392168,32.5218182753934,131.14848637485656,66.87311452840692,9.1959709862227,49.99880936746571,45.60225519016702,58.43596194793631
wind_distance_balanced,96,83340efffffffff,833401fffffffff,-24.813890658392168,32.5218182753934,-24.662408560179244,33.695931116600256,131.31568777821514,65.10670361962266,4.3921762469042855,49.99880936746571,41.17700527103625,57.55275649354419
wind_distance_balanced,97,833401fffffffff,833405fffffffff,-24.662408560179244,33.695931116600256,-24.50666190060104,34.87035302281723,131.37151634632536,63.2355248363404,0.4661436372366969,49.99880936746571,38.93331001004543,56.61716710190306
wind_distance_balanced,98,833405fffffffff,833423fffffffff,-24.50666190060104,34.87035302281723,-24.34647042516948,36.04407162835517,131.31568777821806,61.462834773174926,4.8383569998708165,49.99880936746571,36.4440816048342,55.730822070320315
wind_distance_balanced,99,833423fffffffff,833420fffffffff,-24.34647042516948,36.04407162835517,-24.18164372042917,37.21607665683173,131.1484863748537,58.81824243452363,12.028114272272829,49.99880936746571,25.30406469555467,54.408525900994675
wind_distance_balanced,100,833420fffffffff,833424fffffffff,-24.18164372042917,37.21607665683173,-24.01198049915554,38.38536496887015,130.8707614278713,56.8524597266217,14.847732403901963,49.99880936746571,12.61572468563022,53.42563454704371
wind_distance_balanced,101,833424fffffffff,83350afffffffff,-24.01198049915554,38.38536496887015,-23.83726782537974,39.55094551026857,130.48391647115326,55.086157457019134,18.079770449050088,49.99880936746571,2.365533529233208,52.54248341224242
wind_distance_balanced,102,83350afffffffff,83350efffffffff,-23.83726782537974,39.55094551026857,-23.657280273362908,40.71184409844083,129.98989164812568,53.22751162916269,22.14338274590299,49.99880936746571,0.0,51.6131604983142
wind_distance_balanced,103,83350efffffffff,833501fffffffff,-23.657280273362908,40.71184409844083,-23.471779013991803,41.86710798859075,129.39113960556793,51.45627520106749,24.83650625809068,49.99880936746571,0.0,50.727542284266605
wind_distance_balanced,104,833501fffffffff,833505fffffffff,-23.471779013991803,41.86710798859075,-23.28051082133794,43.01581016602302,128.69059546749446,50.97299403343924,26.179353441403087,49.99880936746571,0.0,50.48590170045247
wind_distance_balanced,105,833505fffffffff,833523fffffffff,-23.28051082133794,43.01581016602302,-23.08320699130181,44.15705331703173,127.89164156516284,47.56866245262052,30.26770979693477,49.99880936746571,0.0,48.78373591004312
wind_distance_balanced,106,833523fffffffff,833520fffffffff,-23.08320699130181,44.15705331703173,-22.87958216334062,45.28997343772488,126.9980676976758,45.951496433553466,31.15233355509596,49.99880936746571,0.0,47.975152900509585
wind_distance_balanced,107,833520fffffffff,833524fffffffff,-22.87958216334062,45.28997343772488,-22.66933303523845,46.41374304769927,126.01402776936068,44.69164634111338,32.079430209504,49.99880936746571,0.0,47.34522785428955
wind_distance_balanced,108,833524fffffffff,83188afffffffff,-22.66933303523845,46.41374304769927,-22.45213695970608,47.527573983422656,124.94399369391584,43.82160117590551,32.47295589551965,49.99880936746571,0.0,46.91020527168561
wind_distance_balanced,109,83188afffffffff,83188efffffffff,-22.45213695970608,47.527573983422656,-22.22765041027504,48.63071975425429,123.7927074708577,43.87437071328767,30.82518845835384,49.99880936746571,0.0,46.936590040376686
wind_distance_balanced,110,83188efffffffff,831881fffffffff,-22.22765041027504,48.63071975425429,-21.99550730245761,49.72247745200069,122.56513232882932,43.428576129720106,29.45344713095408,49.99880936746571,0.0,46.713692748592905
wind_distance_balanced,111,831881fffffffff,831885fffffffff,-21.99550730245761,49.72247745200069,-21.755317154456154,50.80218921253727,121.2664037946482,43.07439630796456,28.59347973575688,49.99880936746571,0.0,46.53660283771514
wind_distance_balanced,112,831885fffffffff,8318a3fffffffff,-21.755317154456154,50.80218921253727,-21.50666306979557,51.86924323513436,119.901781489912,42.78350952721625,28.09252755776108,49.99880936746571,0.0,46.39115944734098
wind_distance_balanced,113,8318a3fffffffff,8318a0fffffffff,-21.50666306979557,51.86924323513436,-21.2490995220908,52.92307437154944,118.47660238249884,42.2167466192054,27.802948213085383,49.99880936746571,0.0,46.10777799333556
wind_distance_balanced,114,8318a0fffffffff,8318a4fffffffff,-21.2490995220908,52.92307437154944,-20.9821499197116,53.96316430256,116.99623613205516,42.07939978323117,27.431537900586296,49.99880936746571,0.0,46.03910457534844
wind_distance_balanced,115,8318a4fffffffff,83198afffffffff,-20.9821499197116,53.96316430256,-20.70530392533055,54.98904132433109,115.46604307145672,41.21545355411983,27.34515867980076,49.99880936746571,0.0,45.60713146079277
wind_distance_balanced,116,83198afffffffff,83198efffffffff,-20.70530392533055,54.98904132433109,-20.418014502191205,56.00027977078659,113.89133526376229,40.13973946245986,27.357831592636,49.99880936746571,0.0,45.069274414962784
wind_distance_balanced,117,83198efffffffff,831981fffffffff,-20.418014502191205,56.00027977078659,-20.119694655361112,56.99649910097296,112.27734097088135,38.88140916046658,24.81823635341405,49.99880936746571,0.0,44.44010926396615
wind_distance_balanced,118,831981fffffffff,831985fffffffff,-20.119694655361112,56.99649910097296,-19.80971383218154,57.97736268228259,110.62917276898236,38.82343997651665,24.728394847646573,49.99880936746571,0.0,44.41112467199118
wind_distance_balanced,119,831985fffffffff,8319a3fffffffff,-19.80971383218154,57.97736268228259,-19.487393941527586,58.94257630138492,108.95179944986462,38.71398650453914,21.23102873928171,49.99880936746571,0.0,44.35639793600242
wind_distance_balanced,120,8319a3fffffffff,8319a0fffffffff,-19.487393941527586,58.94257630138492,-19.152004946277582,59.891886434858606,107.25002175922702,39.252695514344175,16.598999629758353,49.99880936746571,0.0,44.62575244090495
wind_distance_balanced,121,8319a0fffffffff,8319a4fffffffff,-19.152004946277582,59.891886434858606,-18.80275997748048,60.82507831090465,105.52845194388946,39.68682733163083,12.124882685006384,49.99880936746571,0.0,44.84281834954827
wind_distance_balanced,122,8319a4fffffffff,83076bfffffffff,-18.80275997748048,60.82507831090465,-18.3543863245684,61.76215203697267,106.91376601614616,39.89583812167911,5.653386584920725,49.99880936746571,1.968894613547578,44.947323744572415
