lat_band,benchmark_lat_median,benchmark_lon_median,route_lat_median,route_lon_median,n_points,behavior,lon_error_deg,lon_error_km,squared_lon_error_km
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_177,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_177,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_177,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_177,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_177,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.44701072825211,0.2231550420016385,4,behavior_178,-4.964982057799801,176.1024285378221,31012.065336918742
"(-70, -60]",-66.15,-0.249539061038283,-65.3755546892138,-10.947970806476189,9,behavior_178,-10.698431745437906,481.55277134479456,231893.07158985198
"(-60, -50]",-56.700000225,5.89424048556142,-54.395926379556,-11.620459585476617,13,behavior_178,-17.514700071038035,1070.449772819831,1145862.7161300278
"(-50, -40]",-45.6231879,11.03997350737515,-45.050822950890456,3.507878096956534,11,behavior_178,-7.5320954104186155,586.4062297757628,343872.2663198247
"(-40, -30]",-35.3528118,3.646997812277105,-35.239463162466706,13.245081400630514,11,behavior_178,9.59808358835341,871.4398118425044,759407.3456640994
"(-30, -20]",-24.5127375,1.60011999570311,-24.786900530126708,10.658332429377145,10,behavior_178,9.058212433674035,917.4757520702838,841761.7556369328
"(-20, -10]",-14.62973805,-5.954104569439496,-13.03708100159824,1.6672427409498518,20,behavior_178,7.621347310389347,820.9014636423886,673879.2130102159
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.965645148298346,-16.573399200492055,16,behavior_178,-6.657728670958596,739.7804552308119,547275.1219415072
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_178,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_178,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_178,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_178,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_178,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_178,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.44701072825211,0.2231550420016385,4,behavior_179,-4.964982057799801,176.1024285378221,31012.065336918742
"(-70, -60]",-66.15,-0.249539061038283,-65.3755546892138,-10.947970806476189,9,behavior_179,-10.698431745437906,481.55277134479456,231893.07158985198
"(-60, -50]",-56.700000225,5.89424048556142,-55.37937926738891,-6.151893883454068,13,behavior_179,-12.046134369015489,736.2262411785371,542029.0781998774
"(-50, -40]",-45.6231879,11.03997350737515,-45.525400517689945,8.127989318455269,11,behavior_179,-2.911984188919881,226.7105733988884,51397.684090852774
"(-40, -30]",-35.3528118,3.646997812277105,-35.45632398896109,14.952534767226458,11,behavior_179,11.305536954949353,1026.4648047819003,1053629.9954559447
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_179,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-13.18282885275984,2.197163414326337,21,behavior_179,8.151267983765832,877.979646629288,770848.2598952894
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.714342001073763,-16.99842169736817,17,behavior_179,-7.08275116783471,787.0072726278441,619380.4471691177
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_179,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_179,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_179,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_179,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_179,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_179,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.44701072825211,0.2231550420016385,4,behavior_180,-4.964982057799801,176.1024285378221,31012.065336918742
"(-70, -60]",-66.15,-0.249539061038283,-65.3755546892138,-10.947970806476189,9,behavior_180,-10.698431745437906,481.55277134479456,231893.07158985198
"(-60, -50]",-56.700000225,5.89424048556142,-54.395926379556,-11.620459585476617,13,behavior_180,-17.514700071038035,1070.449772819831,1145862.7161300278
"(-50, -40]",-45.6231879,11.03997350737515,-45.050822950890456,3.507878096956534,11,behavior_180,-7.5320954104186155,586.4062297757628,343872.2663198247
"(-40, -30]",-35.3528118,3.646997812277105,-35.239463162466706,13.245081400630514,11,behavior_180,9.59808358835341,871.4398118425044,759407.3456640994
"(-30, -20]",-24.5127375,1.60011999570311,-24.786900530126708,10.658332429377145,10,behavior_180,9.058212433674035,917.4757520702838,841761.7556369328
"(-20, -10]",-14.62973805,-5.954104569439496,-13.03708100159824,1.6672427409498518,20,behavior_180,7.621347310389347,820.9014636423886,673879.2130102159
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.714342001073763,-16.99842169736817,17,behavior_180,-7.08275116783471,787.0072726278441,619380.4471691177
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_180,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_180,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_180,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_180,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_180,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_180,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.44701072825211,0.2231550420016385,4,behavior_181,-4.964982057799801,176.1024285378221,31012.065336918742
"(-70, -60]",-66.15,-0.249539061038283,-66.34457835443901,-17.98736073972676,11,behavior_181,-17.737821678688476,798.4064758495672,637452.9006785256
"(-60, -50]",-56.700000225,5.89424048556142,-54.72148103306775,-12.366127925490392,14,behavior_181,-18.260368411051815,1116.022948605272,1245507.2218136054
"(-50, -40]",-45.6231879,11.03997350737515,-45.050822950890456,3.507878096956534,11,behavior_181,-7.5320954104186155,586.4062297757628,343872.2663198247
"(-40, -30]",-35.3528118,3.646997812277105,-35.239463162466706,13.245081400630514,11,behavior_181,9.59808358835341,871.4398118425044,759407.3456640994
"(-30, -20]",-24.5127375,1.60011999570311,-24.786900530126708,10.658332429377145,10,behavior_181,9.058212433674035,917.4757520702838,841761.7556369328
"(-20, -10]",-14.62973805,-5.954104569439496,-13.03708100159824,1.6672427409498518,20,behavior_181,7.621347310389347,820.9014636423886,673879.2130102159
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.714342001073763,-16.99842169736817,17,behavior_181,-7.08275116783471,787.0072726278441,619380.4471691177
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_181,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_181,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_181,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_181,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_181,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_181,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_182,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-66.02028490516521,-5.575862189719434,11,behavior_182,-5.3263231286811505,239.745948259008,57478.119706610945
"(-60, -50]",-56.700000225,5.89424048556142,-55.12294341640195,-1.070838481368096,13,behavior_182,-6.965078966929516,425.68626168772334,181208.7933896689
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_182,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_182,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_182,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-15.68135925694431,5.004866791390242,13,behavior_182,10.958971360829738,1180.3996411312432,1393343.312782768
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.2220723793874715,-8.26020485551148,22,behavior_182,1.655465674021979,183.94879251975132,33837.15826947452
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_182,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.141544876140044,-17.275014160559007,11,behavior_182,2.0215954725687943,216.91476110166437,47052.013583792126
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_182,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_182,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_182,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_182,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_183,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-66.02028490516521,-5.575862189719434,11,behavior_183,-5.3263231286811505,239.745948259008,57478.119706610945
"(-60, -50]",-56.700000225,5.89424048556142,-55.12294341640195,-1.070838481368096,13,behavior_183,-6.965078966929516,425.68626168772334,181208.7933896689
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_183,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_183,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_183,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-15.68135925694431,5.004866791390242,13,behavior_183,10.958971360829738,1180.3996411312432,1393343.312782768
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.2220723793874715,-8.26020485551148,22,behavior_183,1.655465674021979,183.94879251975132,33837.15826947452
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_183,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.141544876140044,-17.275014160559007,11,behavior_183,2.0215954725687943,216.91476110166437,47052.013583792126
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_183,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_183,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_183,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_183,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_184,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_184,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.73117156642582,-0.4150749979741032,12,behavior_184,-6.309315483535523,385.6078207794836,148693.39144630232
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_184,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_184,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_184,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-13.18282885275984,2.197163414326337,21,behavior_184,8.151267983765832,877.979646629288,770848.2598952894
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.656196844526108,-15.32845226080132,15,behavior_184,-5.412781731267861,601.4468794273972,361738.3487729541
"(0, 10]",5.03812620000001,-18.191934691485,5.032609342962526,-18.000221875057086,10,behavior_184,0.1917128164279127,21.259017561937405,451.945827698763
"(10, 20]",15.44703525,-19.2966096331278,14.655558162555813,-17.456304697803922,10,behavior_184,1.8403049353238785,197.46250464874282,38991.44074215478
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_184,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_184,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_184,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_184,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_185,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_185,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.73117156642582,-0.4150749979741032,12,behavior_185,-6.309315483535523,385.6078207794836,148693.39144630232
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_185,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_185,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_185,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-13.18282885275984,2.197163414326337,21,behavior_185,8.151267983765832,877.979646629288,770848.2598952894
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.656196844526108,-15.32845226080132,15,behavior_185,-5.412781731267861,601.4468794273972,361738.3487729541
"(0, 10]",5.03812620000001,-18.191934691485,5.032609342962526,-18.000221875057086,10,behavior_185,0.1917128164279127,21.259017561937405,451.945827698763
"(10, 20]",15.44703525,-19.2966096331278,14.655558162555813,-17.456304697803922,10,behavior_185,1.8403049353238785,197.46250464874282,38991.44074215478
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_185,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_185,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_185,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_185,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_186,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_186,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.73117156642582,-0.4150749979741032,12,behavior_186,-6.309315483535523,385.6078207794836,148693.39144630232
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_186,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-34.95781773867162,15.582556881093652,10,behavior_186,11.935559068816547,1083.666468771496,1174333.0155396839
"(-30, -20]",-24.5127375,1.60011999570311,-24.786900530126708,10.658332429377145,10,behavior_186,9.058212433674035,917.4757520702838,841761.7556369328
"(-20, -10]",-14.62973805,-5.954104569439496,-13.03708100159824,1.6672427409498518,20,behavior_186,7.621347310389347,820.9014636423886,673879.2130102159
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.458667190094619,-17.428678723820184,18,behavior_186,-7.513008194286725,834.8157302304123,696917.3034401366
"(0, 10]",5.03812620000001,-18.191934691485,4.78171680296466,-23.28499623601501,9,behavior_186,-5.093061544530013,564.7691523008023,318964.1953905668
"(10, 20]",15.44703525,-19.2966096331278,14.545747735782218,-30.26055514675356,16,behavior_186,-10.96394551362576,1176.4181578809237,1383959.6821919458
"(20, 30]",25.0356285,-20.1180129941091,24.93569337197751,-35.67727625085749,8,behavior_186,-15.559263256748388,1569.3214292326948,2462769.748248948
"(30, 40]",35.95858155,-16.672725789169398,34.77995239379166,-35.68749783414649,9,behavior_186,-19.014772044977093,1713.3649867049562,2935619.577666475
"(40, 50]",47.10268035,-12.1608318325397,45.159984563818014,-30.05594864074122,13,behavior_186,-17.89511680820152,1355.985157606389,1838695.7476488238
"(50, 60]",53.785143,1.50594210230876,55.447885855077786,-7.964712552341838,25,behavior_186,-9.470654654650598,622.8803554268702,387979.9371767042
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_187,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-66.02028490516521,-5.575862189719434,11,behavior_187,-5.3263231286811505,239.745948259008,57478.119706610945
"(-60, -50]",-56.700000225,5.89424048556142,-55.12294341640195,-1.070838481368096,13,behavior_187,-6.965078966929516,425.68626168772334,181208.7933896689
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_187,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_187,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_187,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_187,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_187,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_187,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.141544876140044,-17.275014160559007,11,behavior_187,2.0215954725687943,216.91476110166437,47052.013583792126
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_187,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_187,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_187,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_187,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_188,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-66.02028490516521,-5.575862189719434,11,behavior_188,-5.3263231286811505,239.745948259008,57478.119706610945
"(-60, -50]",-56.700000225,5.89424048556142,-55.12294341640195,-1.070838481368096,13,behavior_188,-6.965078966929516,425.68626168772334,181208.7933896689
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_188,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_188,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_188,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_188,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_188,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_188,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.141544876140044,-17.275014160559007,11,behavior_188,2.0215954725687943,216.91476110166437,47052.013583792126
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_188,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_188,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_188,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_188,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_189,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_189,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.73117156642582,-0.4150749979741032,12,behavior_189,-6.309315483535523,385.6078207794836,148693.39144630232
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_189,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_189,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_189,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-13.18282885275984,2.197163414326337,21,behavior_189,8.151267983765832,877.979646629288,770848.2598952894
"(-10, 0]",-3.46887202499999,-9.91567052953346,-7.216948295522931,-16.148376703615938,15,behavior_189,-6.2327061740824785,692.5536378337792,479630.5412768015
"(0, 10]",5.03812620000001,-18.191934691485,5.032609342962526,-18.000221875057086,10,behavior_189,0.1917128164279127,21.259017561937405,451.945827698763
"(10, 20]",15.44703525,-19.2966096331278,14.655558162555813,-17.456304697803922,10,behavior_189,1.8403049353238785,197.46250464874282,38991.44074215478
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_189,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_189,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_189,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_189,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_190,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_190,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.73117156642582,-0.4150749979741032,12,behavior_190,-6.309315483535523,385.6078207794836,148693.39144630232
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_190,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-34.95781773867162,15.582556881093652,10,behavior_190,11.935559068816547,1083.666468771496,1174333.0155396839
"(-30, -20]",-24.5127375,1.60011999570311,-24.786900530126708,10.658332429377145,10,behavior_190,9.058212433674035,917.4757520702838,841761.7556369328
"(-20, -10]",-14.62973805,-5.954104569439496,-13.03708100159824,1.6672427409498518,20,behavior_190,7.621347310389347,820.9014636423886,673879.2130102159
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.965645148298346,-16.573399200492055,16,behavior_190,-6.657728670958596,739.7804552308119,547275.1219415072
"(0, 10]",5.03812620000001,-18.191934691485,5.132329132327315,-19.72400666769007,10,behavior_190,-1.5320719762050707,169.89132836897605,28863.063454975247
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_190,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_190,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_190,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_190,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_190,-8.123781129510782,534.2971380415582,285473.43171939993
