lat_band,benchmark_lat_median,benchmark_lon_median,route_lat_median,route_lon_median,n_points,behavior,squared_lon_error
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_121,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_121,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_122,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_122,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_122,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_122,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_122,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_122,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_122,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.801930568223403,-26.97387120412662,10,behavior_122,249.02142258769481
"(0, 10]",4.649206505,-23.063146705,4.95015955123623,-26.994530967034738,9,behavior_122,15.455782215774411
"(10, 20]",14.48227294,-40.47469647,15.062889409799721,-26.72314000479889,10,behavior_122,189.1053052156144
"(20, 30]",24.69371562,-49.41198452,24.9670832649401,-25.705173342294515,8,behavior_122,562.0128962153816
"(30, 40]",35.72890237,-46.307643205,34.87035302281723,-24.50666190060104,9,behavior_122,475.282785834753
"(40, 50]",45.949939150000006,-37.711282205,45.28997343772488,-22.87958216334062,9,behavior_122,219.979326125759
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_122,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_122,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_123,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_123,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.94686993909407,-15.662445232847684,14,behavior_123,248.79836823382595
"(-50, -40]",-43.7844094,0.441897953,-43.9881057847841,3.019216903875793,15,behavior_123,6.6425729745435
"(-40, -30]",-35.56805596,3.938167204,-35.45632398896109,14.952534767226458,11,behavior_123,121.31629281785513
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_123,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_123,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_123,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_123,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_123,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_123,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-17.50520139408633,9,behavior_123,829.5806542710677
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.995447803892052,10,behavior_123,279.419119725264
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_123,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_123,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_124,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_124,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.04703568657949,-13.111796265504166,15,behavior_124,335.76870350369853
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_124,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_124,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_124,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_124,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_124,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_124,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_124,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_124,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-17.50520139408633,9,behavior_124,829.5806542710677
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.995447803892052,10,behavior_124,279.419119725264
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_124,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_124,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_125,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.2032742104729,-18.87518938179012,9,behavior_125,263.892348260468
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_125,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_125,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_125,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_125,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_125,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_125,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_125,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_125,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_125,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-17.50520139408633,9,behavior_125,829.5806542710677
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.995447803892052,10,behavior_125,279.419119725264
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_125,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_125,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_126,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.2032742104729,-18.87518938179012,9,behavior_126,263.892348260468
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_126,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_126,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_126,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_126,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_126,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.965645148298346,-16.573399200492055,16,behavior_126,28.943761080020444
"(0, 10]",4.649206505,-23.063146705,4.8918705960494515,-20.170103522713493,10,behavior_126,8.369698854574446
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_126,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_126,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-17.919919150586807,9,behavior_126,805.8628769895092
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.995447803892052,10,behavior_126,279.419119725264
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_126,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_126,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_127,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_127,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.59523701257965,-20.841961175492173,10,behavior_127,112.2291843734148
"(-50, -40]",-43.7844094,0.441897953,-44.98067607211014,-20.17360209081317,9,behavior_127,424.99884205646083
"(-40, -30]",-35.56805596,3.938167204,-35.150971041301666,-20.686994954220186,8,behavior_127,606.3986113186394
"(-30, -20]",-24.892482045,3.1913109405,-25.34840001316212,-21.49453255022848,9,behavior_127,609.3908688487417
"(-20, -10]",-14.861629965,-2.1931205695,-15.07691193525001,-22.194838902884655,10,behavior_127,400.06873628805585
"(-10, 0]",-4.2016837085,-11.19345858,-5.203058250291727,-23.212704223437992,9,behavior_127,144.46226583730316
"(0, 10]",4.649206505,-23.063146705,5.030044959160001,-22.83785761034167,10,behavior_127,0.050755176171971235
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_127,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_127,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.504278757585016,9,behavior_127,773.0270745957794
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.995447803892052,10,behavior_127,279.419119725264
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_127,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_127,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_128,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_128,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.94686993909407,-15.662445232847684,14,behavior_128,248.79836823382595
"(-50, -40]",-43.7844094,0.441897953,-43.9881057847841,3.019216903875793,15,behavior_128,6.6425729745435
"(-40, -30]",-35.56805596,3.938167204,-35.45632398896109,14.952534767226458,11,behavior_128,121.31629281785513
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_128,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_128,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_128,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_128,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_128,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_128,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-17.43667469083722,9,behavior_128,833.5328229457785
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.747397199022522,10,behavior_128,287.7733944960276
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_128,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_128,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_129,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_129,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.04703568657949,-13.111796265504166,15,behavior_129,335.76870350369853
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_129,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_129,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_129,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_129,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_129,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_129,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_129,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_129,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-17.76541487758429,9,behavior_129,814.6587978943317
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.747397199022522,10,behavior_129,287.7733944960276
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_129,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_129,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_130,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.2032742104729,-18.87518938179012,9,behavior_130,263.892348260468
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_130,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_130,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_130,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_130,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_130,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_130,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_130,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_130,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_130,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_130,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.747397199022522,10,behavior_130,287.7733944960276
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_130,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_130,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_131,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_131,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.040292076968264,-19.138039188226248,12,behavior_131,151.23464625174645
"(-50, -40]",-43.7844094,0.441897953,-45.19805636875781,-2.2828128579109856,13,behavior_131,7.4240490030952
"(-40, -30]",-35.56805596,3.938167204,-35.24362878193731,8.714993105312583,10,behavior_131,22.818065691450773
"(-30, -20]",-24.892482045,3.1913109405,-24.929598001352613,6.414688935907934,10,behavior_131,10.390165701280072
"(-20, -10]",-14.861629965,-2.1931205695,-12.59484696936678,0.0773507172618936,17,behavior_131,5.155039864010209
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_131,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_131,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_131,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_131,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_131,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.747397199022522,10,behavior_131,287.7733944960276
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_131,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_131,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_132,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_132,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.04703568657949,-13.111796265504166,15,behavior_132,335.76870350369853
"(-50, -40]",-43.7844094,0.441897953,-44.181066895458095,4.545271284386913,13,behavior_132,16.837672696737332
"(-40, -30]",-35.56805596,3.938167204,-35.45632398896109,14.952534767226458,11,behavior_132,121.31629281785513
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_132,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_132,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_132,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_132,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_132,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_132,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_132,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_132,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_132,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_132,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_133,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_133,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.04703568657949,-13.111796265504166,15,behavior_133,335.76870350369853
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_133,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_133,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_133,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_133,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_133,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.937530669447581,-21.050702486825433,10,behavior_133,4.04993173126425
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_133,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_133,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_133,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_133,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_133,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_133,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_134,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_134,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_134,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_134,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_134,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_134,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_134,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_134,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_134,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_134,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_134,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_134,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.747397199022522,10,behavior_134,287.7733944960276
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_134,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_134,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_135,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_135,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.94686993909407,-15.662445232847684,14,behavior_135,248.79836823382595
"(-50, -40]",-43.7844094,0.441897953,-43.9881057847841,3.019216903875793,15,behavior_135,6.6425729745435
"(-40, -30]",-35.56805596,3.938167204,-35.45632398896109,14.952534767226458,11,behavior_135,121.31629281785513
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_135,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_135,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_135,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,4.413503593494211,-16.311633984735664,11,behavior_135,45.58292401189115
"(10, 20]",14.48227294,-40.47469647,14.141544876140044,-17.275014160559007,11,behavior_135,538.2252592589892
"(20, 30]",24.69371562,-49.41198452,24.24251390909328,-18.748839965232705,10,behavior_135,940.228433986555
"(30, 40]",35.72890237,-46.307643205,35.70745671001215,-17.72343194662301,10,behavior_135,817.0571332635258
"(40, 50]",45.949939150000006,-37.711282205,44.58544126307676,-21.5823445567738,9,behavior_135,260.1426296603686
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_135,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_135,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_136,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_136,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.94686993909407,-15.662445232847684,14,behavior_136,248.79836823382595
"(-50, -40]",-43.7844094,0.441897953,-44.847590448995575,1.957400310855317,13,behavior_136,2.2967473966650256
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_136,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_136,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_136,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_136,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,4.413503593494211,-16.311633984735664,11,behavior_136,45.58292401189115
"(10, 20]",14.48227294,-40.47469647,14.141544876140044,-17.275014160559007,11,behavior_136,538.2252592589892
"(20, 30]",24.69371562,-49.41198452,23.845403066629533,-23.065592513987227,12,behavior_136,694.1323717344936
"(30, 40]",35.72890237,-46.307643205,34.87035302281723,-24.50666190060104,9,behavior_136,475.282785834753
"(40, 50]",45.949939150000006,-37.711282205,45.28997343772488,-22.87958216334062,9,behavior_136,219.979326125759
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_136,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_136,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_137,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.2032742104729,-18.87518938179012,9,behavior_137,263.892348260468
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_137,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_137,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_137,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_137,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_137,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_137,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,4.413503593494211,-16.311633984735664,11,behavior_137,45.58292401189115
"(10, 20]",14.48227294,-40.47469647,14.141544876140044,-17.275014160559007,11,behavior_137,538.2252592589892
"(20, 30]",24.69371562,-49.41198452,23.845403066629533,-23.065592513987227,12,behavior_137,694.1323717344936
"(30, 40]",35.72890237,-46.307643205,34.87035302281723,-24.50666190060104,9,behavior_137,475.282785834753
"(40, 50]",45.949939150000006,-37.711282205,45.28997343772488,-22.87958216334062,9,behavior_137,219.979326125759
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_137,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_137,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_138,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.2032742104729,-18.87518938179012,9,behavior_138,263.892348260468
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_138,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_138,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_138,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_138,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-15.555668143866598,4.473218904823931,12,behavior_138,44.44008198692946
"(-10, 0]",-4.2016837085,-11.19345858,-6.2220723793874715,-8.26020485551148,22,behavior_138,8.603977412225772
