behavior,route_name,is_reference,mean_nearest_km,median_nearest_km,p95_nearest_km,max_nearest_km,fraction_within_1step
distance_only,start_83eea8fffffffff_end_8319a0fffffffff,False,4.075385370030156,0.0,0.0,212.40595858172742,0.9917355371900827
distance_only,start_83eea8fffffffff_end_8319a4fffffffff,False,3.7657006382588056,0.0,0.0,187.10418430802181,0.9918032786885246
distance_only,start_83eea8fffffffff_end_8319a5fffffffff,False,2.0593930332432087,0.0,0.0,187.78158666276474,1.0
distance_only,start_83ee12fffffffff_end_83076bfffffffff,False,3.019812347262489,0.0,0.0,261.6461855934707,0.984
distance_only,start_83ee12fffffffff_end_830745fffffffff,False,5.556769520915437,0.0,0.0,261.6461855934707,0.968503937007874
distance_only,start_83ee12fffffffff_end_830749fffffffff,False,8.59390257890511,0.0,0.0,261.6461855934707,0.96
distance_only,start_83ee12fffffffff_end_83074efffffffff,False,10.076398555899388,0.0,111.25142709645482,261.6461855934707,0.9448818897637795
distance_only,start_83ee12fffffffff_end_830769fffffffff,False,3.4851010794253043,0.0,0.0,261.6461855934707,0.9838709677419355
distance_only,start_83ee12fffffffff_end_83076dfffffffff,False,4.705416429185298,0.0,0.0,261.6461855934707,0.9838709677419355
distance_only,start_83ee12fffffffff_end_8319a0fffffffff,False,7.086615822798599,0.0,0.0,261.6461855934707,0.975609756097561
distance_only,start_83ee12fffffffff_end_8319a4fffffffff,False,6.767247443297589,0.0,0.0,261.6461855934707,0.9758064516129032
distance_only,start_83ee12fffffffff_end_8319a5fffffffff,False,5.087013667611545,0.0,0.0,261.6461855934707,0.983739837398374
distance_only,start_83ee13fffffffff_end_83076bfffffffff,False,1.9727420102333062,0.0,0.0,226.29980404894633,0.9919354838709677
distance_only,start_83ee13fffffffff_end_830745fffffffff,False,4.528297970423247,0.0,0.0,233.14664133713856,0.9761904761904762
distance_only,start_83ee13fffffffff_end_830749fffffffff,False,7.569399408805654,0.0,0.0,226.29980404894633,0.967741935483871
distance_only,start_83ee13fffffffff_end_83074efffffffff,False,9.066078126029623,0.0,64.29803790916273,226.29980404894633,0.9523809523809523
distance_only,start_83ee13fffffffff_end_830769fffffffff,False,2.435665776522681,0.0,0.0,226.29980404894633,0.991869918699187
distance_only,start_83ee13fffffffff_end_83076dfffffffff,False,3.6609417577857633,0.0,0.0,226.29980404894633,0.991869918699187
distance_only,start_83ee13fffffffff_end_8319a0fffffffff,False,158.16942466826094,125.6351398939938,226.91394961967322,227.94205129797717,0.6311475409836066
distance_only,start_83ee13fffffffff_end_8319a4fffffffff,False,5.73115419878469,0.0,0.0,226.29980404894633,0.983739837398374
distance_only,start_83ee13fffffffff_end_8319a5fffffffff,False,4.03983337403661,0.0,0.0,226.29980404894633,0.9918032786885246
distance_only,start_83ee8cfffffffff_end_83076bfffffffff,False,207.9913085659855,214.58544361880755,226.91394961967322,259.8316126331588,0.04918032786885246
distance_only,start_83ee8cfffffffff_end_830745fffffffff,False,111.06977544437017,118.65853060169097,222.79592038954866,259.8316126331588,0.6693548387096774
distance_only,start_83ee8cfffffffff_end_830749fffffffff,False,313.1931422731559,324.03216502328326,346.3907100771875,347.29921434274377,0.03278688524590164
distance_only,start_83ee8cfffffffff_end_83074efffffffff,False,115.64429875913126,119.04936031102585,222.22502122938843,259.8316126331588,0.6451612903225806
distance_only,start_83ee8cfffffffff_end_830769fffffffff,False,6.2670510663666175,0.0,0.0,259.8316126331588,0.9834710743801653
distance_only,start_83ee8cfffffffff_end_83076dfffffffff,False,7.502370293377758,0.0,0.0,259.8316126331588,0.9834710743801653
distance_only,start_83ee8cfffffffff_end_8319a0fffffffff,False,210.5475583106594,215.18619824944753,226.9714541835847,259.8316126331588,0.03333333333333333
distance_only,start_83ee8cfffffffff_end_8319a4fffffffff,False,209.28779186984673,214.88582093412754,226.9283257606511,259.8316126331588,0.04132231404958678
distance_only,start_83ee8cfffffffff_end_8319a5fffffffff,False,7.900188707028168,0.0,0.0,259.8316126331588,0.9833333333333333
distance_only,start_83eea1fffffffff_end_83076bfffffffff,False,109.48505592653088,118.65853060169097,222.22502122938843,226.5884238827395,0.68
